Rank,Team,Games,W-L,EMO GA,OPP ATT,Pct.,Date,Academic Year
-,UMass Lowell (America East),2,1-1,0,5,1.000,02/21/2018,2018.0
1,UMBC (America East),2,1-1,0,2,1.000,02/20/2018,2018.0
1,Wagner (NEC),2,1-1,0,2,1.000,02/20/2018,2018.0
1,VMI (Southland),1,0-1,0,4,1.000,02/20/2018,2018.0
1,Boston U. (Patriot),3,2-1,0,6,1.000,02/20/2018,2018.0
1,Vermont (America East),4,4-0,0,10,1.000,02/20/2018,2018.0
1,Army West Point (Patriot),3,3-0,0,8,1.000,02/20/2018,2018.0
7,Rutgers (Big Ten),3,2-1,1,10,0.900,02/20/2018,2018.0
8,Sacred Heart (NEC),3,2-1,1,9,0.889,02/20/2018,2018.0
8,Richmond (SoCon),3,2-1,1,9,0.889,02/20/2018,2018.0
10,Fairfield (CAA),2,1-1,1,8,0.875,02/20/2018,2018.0
10,Bellarmine (SoCon),3,1-2,1,8,0.875,02/20/2018,2018.0
12,Michigan (Big Ten),3,2-1,1,7,0.857,02/20/2018,2018.0
12,Georgetown (Big East),2,2-0,1,7,0.857,02/20/2018,2018.0
14,Bryant (NEC),3,1-2,1,6,0.833,02/20/2018,2018.0
15,Holy Cross (Patriot),3,1-2,3,17,0.824,02/20/2018,2018.0
16,Manhattan (MAAC),4,2-2,2,10,0.800,02/20/2018,2018.0
16,Hofstra (CAA),1,0-1,1,5,0.800,02/20/2018,2018.0
16,Penn (Ivy League),1,1-0,1,5,0.800,02/20/2018,2018.0
19,Johns Hopkins (Big Ten),2,1-1,2,9,0.778,02/20/2018,2018.0
20,Jacksonville (SoCon),4,2-2,4,17,0.765,02/20/2018,2018.0
21,Detroit Mercy (MAAC),3,1-2,3,12,0.750,02/20/2018,2018.0
21,Stony Brook (America East),2,0-2,1,4,0.750,02/20/2018,2018.0
23,Mount St. Mary's (NEC),3,0-3,4,15,0.733,02/20/2018,2018.0
23,Providence (Big East),3,2-1,4,15,0.733,02/20/2018,2018.0
23,Colgate (Patriot),3,3-0,4,15,0.733,02/20/2018,2018.0
26,Virginia (ACC),3,3-0,4,14,0.714,02/20/2018,2018.0
26,Loyola Maryland (Patriot),2,1-1,2,7,0.714,02/20/2018,2018.0
28,Binghamton (America East),3,0-3,4,13,0.692,02/20/2018,2018.0
29,Duke (ACC),4,4-0,4,12,0.667,02/20/2018,2018.0
29,Syracuse (ACC),2,1-1,3,9,0.667,02/20/2018,2018.0
29,Air Force (SoCon),3,1-2,2,6,0.667,02/20/2018,2018.0
29,Navy (Patriot),3,1-2,2,6,0.667,02/20/2018,2018.0
29,Robert Morris (NEC),3,1-2,2,6,0.667,02/20/2018,2018.0
29,St. John's (NY) (Big East),2,1-1,2,6,0.667,02/20/2018,2018.0
29,UAlbany (America East),1,1-0,1,3,0.667,02/20/2018,2018.0
29,Cornell (Ivy League),1,0-1,1,3,0.667,02/20/2018,2018.0
29,Monmouth (MAAC),1,0-1,1,3,0.667,02/20/2018,2018.0
29,Drexel (CAA),1,0-1,1,3,0.667,02/20/2018,2018.0
39,Penn St. (Big Ten),3,2-1,3,8,0.625,02/20/2018,2018.0
40,NJIT (Independent),4,0-4,5,13,0.615,02/20/2018,2018.0
41,High Point (SoCon),4,0-4,8,20,0.600,02/20/2018,2018.0
41,Princeton (Ivy League),1,1-0,2,5,0.600,02/20/2018,2018.0
41,Villanova (Big East),2,2-0,2,5,0.600,02/20/2018,2018.0
41,Delaware (CAA),2,2-0,2,5,0.600,02/20/2018,2018.0
41,Maryland (Big Ten),3,3-0,2,5,0.600,02/20/2018,2018.0
46,Lehigh (Patriot),3,2-1,5,12,0.583,02/20/2018,2018.0
47,Lafayette (Patriot),4,2-2,6,14,0.571,02/20/2018,2018.0
48,North Carolina (ACC),3,3-0,4,9,0.556,02/20/2018,2018.0
49,Mercer (SoCon),4,1-3,9,20,0.550,02/20/2018,2018.0
50,Cleveland St. (Independent),4,0-4,6,12,0.500,02/20/2018,2018.0
50,Marist (MAAC),4,0-4,5,10,0.500,02/20/2018,2018.0
50,Canisius (MAAC),2,1-1,4,8,0.500,02/20/2018,2018.0
50,Hartford (America East),1,0-1,2,4,0.500,02/20/2018,2018.0
50,Hampton (DI Independent),1,0-1,2,4,0.500,02/20/2018,2018.0
50,Harvard (Ivy League),2,1-1,2,4,0.500,02/20/2018,2018.0
50,Saint Joseph's (NEC),1,0-1,2,4,0.500,02/20/2018,2018.0
50,Yale (Ivy League),1,0-1,1,2,0.500,02/20/2018,2018.0
50,Notre Dame (ACC),1,1-0,1,2,0.500,02/20/2018,2018.0
59,Dartmouth (Ivy League),2,1-1,5,9,0.444,02/20/2018,2018.0
60,Siena (MAAC),1,1-0,4,7,0.429,02/20/2018,2018.0
60,Ohio St. (Big Ten),3,3-0,4,7,0.429,02/20/2018,2018.0
62,Furman (SoCon),3,0-3,6,10,0.400,02/20/2018,2018.0
62,Massachusetts (CAA),2,1-1,6,10,0.400,02/20/2018,2018.0
64,Towson (CAA),2,1-1,5,8,0.375,02/20/2018,2018.0
65,Hobart (NEC),2,0-2,4,6,0.333,02/20/2018,2018.0
65,Quinnipiac (MAAC),2,1-1,4,6,0.333,02/20/2018,2018.0
67,Bucknell (Patriot),3,2-1,6,8,0.250,02/20/2018,2018.0
67,Denver (Big East),2,1-1,3,4,0.250,02/20/2018,2018.0
-,UMass Lowell (America East),2,1-1,0,5,1.000,02/20/2018,2018.0
1,VMI (Southland),1,0-1,0,4,1.000,02/18/2018,2018.0
1,Vermont (America East),4,4-0,0,10,1.000,02/18/2018,2018.0
1,Boston U. (Patriot),2,1-1,0,3,1.000,02/18/2018,2018.0
1,UMBC (America East),2,1-1,0,2,1.000,02/18/2018,2018.0
1,Richmond (SoCon),2,1-1,0,4,1.000,02/18/2018,2018.0
1,Wagner (NEC),2,1-1,0,2,1.000,02/18/2018,2018.0
1,Army West Point (Patriot),3,3-0,0,8,1.000,02/18/2018,2018.0
8,Rutgers (Big Ten),3,2-1,1,10,0.900,02/18/2018,2018.0
9,Sacred Heart (NEC),3,2-1,1,9,0.889,02/18/2018,2018.0
10,Manhattan (MAAC),3,1-2,1,8,0.875,02/18/2018,2018.0
10,Bellarmine (SoCon),3,1-2,1,8,0.875,02/18/2018,2018.0
10,Fairfield (CAA),2,1-1,1,8,0.875,02/18/2018,2018.0
13,Georgetown (Big East),2,2-0,1,7,0.857,02/18/2018,2018.0
13,Virginia (ACC),2,2-0,1,7,0.857,02/18/2018,2018.0
13,Michigan (Big Ten),3,2-1,1,7,0.857,02/18/2018,2018.0
16,Bryant (NEC),3,1-2,1,6,0.833,02/18/2018,2018.0
16,Detroit Mercy (MAAC),2,1-1,1,6,0.833,02/18/2018,2018.0
18,Jacksonville (SoCon),3,1-2,2,10,0.800,02/18/2018,2018.0
18,Penn (Ivy League),1,1-0,1,5,0.800,02/18/2018,2018.0
18,Hofstra (CAA),1,0-1,1,5,0.800,02/18/2018,2018.0
21,Johns Hopkins (Big Ten),2,1-1,2,9,0.778,02/18/2018,2018.0
22,Holy Cross (Patriot),2,0-2,3,12,0.750,02/18/2018,2018.0
22,Stony Brook (America East),2,0-2,1,4,0.750,02/18/2018,2018.0
24,Colgate (Patriot),3,3-0,4,15,0.733,02/18/2018,2018.0
24,Providence (Big East),3,2-1,4,15,0.733,02/18/2018,2018.0
26,Loyola Maryland (Patriot),2,1-1,2,7,0.714,02/18/2018,2018.0
27,Duke (ACC),4,4-0,4,12,0.667,02/18/2018,2018.0
27,Mount St. Mary's (NEC),2,0-2,4,12,0.667,02/18/2018,2018.0
27,Syracuse (ACC),2,1-1,3,9,0.667,02/18/2018,2018.0
27,Binghamton (America East),2,0-2,3,9,0.667,02/18/2018,2018.0
27,Air Force (SoCon),3,1-2,2,6,0.667,02/18/2018,2018.0
27,Navy (Patriot),3,1-2,2,6,0.667,02/18/2018,2018.0
27,Robert Morris (NEC),3,1-2,2,6,0.667,02/18/2018,2018.0
27,St. John's (NY) (Big East),2,1-1,2,6,0.667,02/18/2018,2018.0
27,UAlbany (America East),1,1-0,1,3,0.667,02/18/2018,2018.0
27,Drexel (CAA),1,0-1,1,3,0.667,02/18/2018,2018.0
27,Monmouth (MAAC),1,0-1,1,3,0.667,02/18/2018,2018.0
27,Cornell (Ivy League),1,0-1,1,3,0.667,02/18/2018,2018.0
39,Penn St. (Big Ten),3,2-1,3,8,0.625,02/18/2018,2018.0
40,NJIT (Independent),4,0-4,5,13,0.615,02/18/2018,2018.0
41,Delaware (CAA),2,2-0,2,5,0.600,02/18/2018,2018.0
41,Maryland (Big Ten),3,3-0,2,5,0.600,02/18/2018,2018.0
41,Princeton (Ivy League),1,1-0,2,5,0.600,02/18/2018,2018.0
41,Villanova (Big East),2,2-0,2,5,0.600,02/18/2018,2018.0
45,Lehigh (Patriot),3,2-1,5,12,0.583,02/18/2018,2018.0
46,North Carolina (ACC),3,3-0,4,9,0.556,02/18/2018,2018.0
47,Mercer (SoCon),4,1-3,9,20,0.550,02/18/2018,2018.0
48,High Point (SoCon),3,0-3,8,17,0.529,02/18/2018,2018.0
49,Lafayette (Patriot),3,2-1,6,12,0.500,02/18/2018,2018.0
49,Cleveland St. (Independent),4,0-4,6,12,0.500,02/18/2018,2018.0
49,Marist (MAAC),4,0-4,5,10,0.500,02/18/2018,2018.0
49,Hampton (DI Independent),1,0-1,2,4,0.500,02/18/2018,2018.0
49,Saint Joseph's (NEC),1,0-1,2,4,0.500,02/18/2018,2018.0
49,Hartford (America East),1,0-1,2,4,0.500,02/18/2018,2018.0
49,Yale (Ivy League),1,0-1,1,2,0.500,02/18/2018,2018.0
49,Notre Dame (ACC),1,1-0,1,2,0.500,02/18/2018,2018.0
57,Siena (MAAC),1,1-0,4,7,0.429,02/18/2018,2018.0
57,Ohio St. (Big Ten),3,3-0,4,7,0.429,02/18/2018,2018.0
59,Furman (SoCon),3,0-3,6,10,0.400,02/18/2018,2018.0
59,Massachusetts (CAA),2,1-1,6,10,0.400,02/18/2018,2018.0
61,Towson (CAA),2,1-1,5,8,0.375,02/18/2018,2018.0
61,Bucknell (Patriot),3,2-1,5,8,0.375,02/18/2018,2018.0
63,Canisius (MAAC),1,0-1,4,6,0.333,02/18/2018,2018.0
63,Quinnipiac (MAAC),2,1-1,4,6,0.333,02/18/2018,2018.0
63,Hobart (NEC),2,0-2,4,6,0.333,02/18/2018,2018.0
63,Harvard (Ivy League),1,1-0,2,3,0.333,02/18/2018,2018.0
67,Dartmouth (Ivy League),1,1-0,5,7,0.286,02/18/2018,2018.0
68,Denver (Big East),2,1-1,3,4,0.250,02/18/2018,2018.0
-,UMass Lowell (America East),2,1-1,0,5,1.000,02/18/2018,2018.0
1,Wagner (NEC),1,1-0,0,2,1.000,02/13/2018,2018.0
1,Army West Point (Patriot),2,2-0,0,5,1.000,02/13/2018,2018.0
1,Boston U. (Patriot),2,1-1,0,3,1.000,02/13/2018,2018.0
1,Bryant (NEC),2,1-1,0,2,1.000,02/13/2018,2018.0
1,Fairfield (CAA),1,0-1,0,3,1.000,02/13/2018,2018.0
1,Georgetown (Big East),1,1-0,0,4,1.000,02/13/2018,2018.0
1,Johns Hopkins (Big Ten),1,1-0,0,3,1.000,02/13/2018,2018.0
1,Delaware (CAA),1,1-0,0,2,1.000,02/13/2018,2018.0
1,Detroit Mercy (MAAC),1,0-1,0,1,1.000,02/13/2018,2018.0
1,Vermont (America East),3,3-0,0,8,1.000,02/13/2018,2018.0
1,Villanova (Big East),1,1-0,0,2,1.000,02/13/2018,2018.0
1,Virginia (ACC),1,1-0,0,1,1.000,02/13/2018,2018.0
1,Maryland (Big Ten),2,2-0,0,2,1.000,02/13/2018,2018.0
1,UMBC (America East),1,1-0,0,1,1.000,02/13/2018,2018.0
1,Michigan (Big Ten),2,2-0,0,6,1.000,02/13/2018,2018.0
1,Richmond (SoCon),1,0-1,0,1,1.000,02/13/2018,2018.0
1,St. John's (NY) (Big East),1,0-1,0,3,1.000,02/13/2018,2018.0
18,Rutgers (Big Ten),2,2-0,1,6,0.833,02/13/2018,2018.0
19,Jacksonville (SoCon),2,1-1,1,5,0.800,02/13/2018,2018.0
19,Mount St. Mary's (NEC),1,0-1,1,5,0.800,02/13/2018,2018.0
19,Robert Morris (NEC),2,1-1,1,5,0.800,02/13/2018,2018.0
19,Sacred Heart (NEC),2,1-1,1,5,0.800,02/13/2018,2018.0
23,Colgate (Patriot),2,2-0,3,12,0.750,02/13/2018,2018.0
23,Duke (ACC),3,3-0,2,8,0.750,02/13/2018,2018.0
23,Holy Cross (Patriot),1,0-1,2,8,0.750,02/13/2018,2018.0
23,Manhattan (MAAC),2,0-2,1,4,0.750,02/13/2018,2018.0
27,Binghamton (America East),2,0-2,3,9,0.667,02/13/2018,2018.0
28,Lehigh (Patriot),2,2-0,3,8,0.625,02/13/2018,2018.0
28,Cleveland St. (Independent),3,0-3,3,8,0.625,02/13/2018,2018.0
28,High Point (SoCon),2,0-2,3,8,0.625,02/13/2018,2018.0
31,North Carolina (ACC),2,2-0,2,5,0.600,02/13/2018,2018.0
32,Providence (Big East),2,1-1,4,9,0.556,02/13/2018,2018.0
33,NJIT (Independent),3,0-3,5,11,0.545,02/13/2018,2018.0
34,Mercer (SoCon),3,1-2,9,18,0.500,02/13/2018,2018.0
34,Navy (Patriot),2,0-2,2,4,0.500,02/13/2018,2018.0
34,Ohio St. (Big Ten),2,2-0,2,4,0.500,02/13/2018,2018.0
34,Syracuse (ACC),1,1-0,2,4,0.500,02/13/2018,2018.0
34,Hampton (DI Independent),1,0-1,2,4,0.500,02/13/2018,2018.0
34,Notre Dame (ACC),1,1-0,1,2,0.500,02/13/2018,2018.0
34,Stony Brook (America East),1,0-1,1,2,0.500,02/13/2018,2018.0
41,Massachusetts (CAA),2,1-1,6,10,0.400,02/13/2018,2018.0
41,Penn St. (Big Ten),2,1-1,3,5,0.400,02/13/2018,2018.0
43,Lafayette (Patriot),2,1-1,5,8,0.375,02/13/2018,2018.0
44,Furman (SoCon),2,0-2,4,6,0.333,02/13/2018,2018.0
44,Hobart (NEC),1,0-1,2,3,0.333,02/13/2018,2018.0
44,Air Force (SoCon),2,0-2,2,3,0.333,02/13/2018,2018.0
44,Quinnipiac (MAAC),1,0-1,2,3,0.333,02/13/2018,2018.0
48,Marist (MAAC),3,0-3,5,7,0.286,02/13/2018,2018.0
49,Bucknell (Patriot),2,2-0,3,4,0.250,02/13/2018,2018.0
-,UMass Lowell (America East),1,1-0,0,1,1.000,02/13/2018,2018.0
1,Wagner (NEC),1,1-0,0,2,1.000,02/11/2018,2018.0
1,Army West Point (Patriot),1,1-0,0,3,1.000,02/11/2018,2018.0
1,Boston U. (Patriot),2,1-1,0,3,1.000,02/11/2018,2018.0
1,Bryant (NEC),2,1-1,0,2,1.000,02/11/2018,2018.0
1,Fairfield (CAA),1,0-1,0,3,1.000,02/11/2018,2018.0
1,Johns Hopkins (Big Ten),1,1-0,0,3,1.000,02/11/2018,2018.0
1,Delaware (CAA),1,1-0,0,2,1.000,02/11/2018,2018.0
1,Detroit Mercy (MAAC),1,0-1,0,1,1.000,02/11/2018,2018.0
1,Vermont (America East),3,3-0,0,8,1.000,02/11/2018,2018.0
1,Villanova (Big East),1,1-0,0,2,1.000,02/11/2018,2018.0
1,Virginia (ACC),1,1-0,0,1,1.000,02/11/2018,2018.0
1,Maryland (Big Ten),1,1-0,0,1,1.000,02/11/2018,2018.0
1,Michigan (Big Ten),1,1-0,0,4,1.000,02/11/2018,2018.0
1,Richmond (SoCon),1,0-1,0,1,1.000,02/11/2018,2018.0
1,St. John's (NY) (Big East),1,0-1,0,3,1.000,02/11/2018,2018.0
16,Rutgers (Big Ten),2,2-0,1,6,0.833,02/11/2018,2018.0
17,Jacksonville (SoCon),2,1-1,1,5,0.800,02/11/2018,2018.0
17,Mount St. Mary's (NEC),1,0-1,1,5,0.800,02/11/2018,2018.0
17,Robert Morris (NEC),2,1-1,1,5,0.800,02/11/2018,2018.0
20,Holy Cross (Patriot),1,0-1,2,8,0.750,02/11/2018,2018.0
20,Duke (ACC),3,3-0,2,8,0.750,02/11/2018,2018.0
20,Manhattan (MAAC),2,0-2,1,4,0.750,02/11/2018,2018.0
23,Colgate (Patriot),1,1-0,3,9,0.667,02/11/2018,2018.0
23,NJIT (Independent),2,0-2,3,9,0.667,02/11/2018,2018.0
25,Lehigh (Patriot),2,2-0,3,8,0.625,02/11/2018,2018.0
26,North Carolina (ACC),2,2-0,2,5,0.600,02/11/2018,2018.0
27,Providence (Big East),2,1-1,4,9,0.556,02/11/2018,2018.0
28,Mercer (SoCon),2,0-2,5,11,0.545,02/11/2018,2018.0
29,Cleveland St. (Independent),2,0-2,2,4,0.500,02/11/2018,2018.0
29,Hampton (DI Independent),1,0-1,2,4,0.500,02/11/2018,2018.0
29,Navy (Patriot),2,0-2,2,4,0.500,02/11/2018,2018.0
29,Ohio St. (Big Ten),2,2-0,2,4,0.500,02/11/2018,2018.0
29,Syracuse (ACC),1,1-0,2,4,0.500,02/11/2018,2018.0
29,Stony Brook (America East),1,0-1,1,2,0.500,02/11/2018,2018.0
29,Sacred Heart (NEC),1,1-0,1,2,0.500,02/11/2018,2018.0
29,Binghamton (America East),1,0-1,1,2,0.500,02/11/2018,2018.0
29,Notre Dame (ACC),1,1-0,1,2,0.500,02/11/2018,2018.0
38,Lafayette (Patriot),2,1-1,5,9,0.444,02/11/2018,2018.0
39,Massachusetts (CAA),1,0-1,4,7,0.429,02/11/2018,2018.0
40,Marist (MAAC),2,0-2,3,5,0.400,02/11/2018,2018.0
40,Penn St. (Big Ten),2,1-1,3,5,0.400,02/11/2018,2018.0
42,Furman (SoCon),2,0-2,4,6,0.333,02/11/2018,2018.0
42,Air Force (SoCon),2,0-2,2,3,0.333,02/11/2018,2018.0
42,High Point (SoCon),1,0-1,2,3,0.333,02/11/2018,2018.0
42,Quinnipiac (MAAC),1,0-1,2,3,0.333,02/11/2018,2018.0
42,Hobart (NEC),1,0-1,2,3,0.333,02/11/2018,2018.0
47,Bucknell (Patriot),2,2-0,3,4,0.250,02/11/2018,2018.0
-,UMass Lowell (America East),1,1-0,0,1,1.000,02/11/2018,2018.0
1,Vermont (America East),2,2-0,0,5,1.000,02/08/2018,2018.0
1,Jacksonville (SoCon),1,1-0,0,3,1.000,02/08/2018,2018.0
1,Bryant (NEC),1,1-0,0,1,1.000,02/08/2018,2018.0
1,Ohio St. (Big Ten),1,1-0,0,1,1.000,02/08/2018,2018.0
1,Villanova (Big East),1,1-0,0,2,1.000,02/08/2018,2018.0
1,Boston U. (Patriot),1,1-0,0,1,1.000,02/08/2018,2018.0
1,Lehigh (Patriot),1,1-0,0,2,1.000,02/08/2018,2018.0
1,Rutgers (Big Ten),1,1-0,0,3,1.000,02/08/2018,2018.0
9,Mercer (SoCon),1,0-1,1,6,0.833,02/08/2018,2018.0
9,Duke (ACC),2,2-0,1,6,0.833,02/08/2018,2018.0
11,Cleveland St. (Independent),1,0-1,1,3,0.667,02/08/2018,2018.0
11,North Carolina (ACC),1,1-0,1,3,0.667,02/08/2018,2018.0
11,Navy (Patriot),1,0-1,1,3,0.667,02/08/2018,2018.0
14,Hampton (DI Independent),1,0-1,2,4,0.500,02/08/2018,2018.0
14,Manhattan (MAAC),1,0-1,1,2,0.500,02/08/2018,2018.0
14,Marist (MAAC),1,0-1,1,2,0.500,02/08/2018,2018.0
14,Robert Morris (NEC),1,0-1,1,2,0.500,02/08/2018,2018.0
14,Furman (SoCon),1,0-1,1,2,0.500,02/08/2018,2018.0
19,Providence (Big East),1,0-1,2,3,0.333,02/08/2018,2018.0
19,Bucknell (Patriot),1,1-0,2,3,0.333,02/08/2018,2018.0
19,High Point (SoCon),1,0-1,2,3,0.333,02/08/2018,2018.0
1,Ohio St. (Big Ten),1,1-0,0,1,1.000,02/04/2018,2018.0
1,Lehigh (Patriot),1,1-0,0,2,1.000,02/04/2018,2018.0
1,Bryant (NEC),1,1-0,0,1,1.000,02/04/2018,2018.0
1,Rutgers (Big Ten),1,1-0,0,3,1.000,02/04/2018,2018.0
1,Villanova (Big East),1,1-0,0,2,1.000,02/04/2018,2018.0
1,Vermont (America East),2,2-0,0,5,1.000,02/04/2018,2018.0
1,Navy (Patriot),1,0-1,0,3,1.000,02/04/2018,2018.0
1,Boston U. (Patriot),1,1-0,0,1,1.000,02/04/2018,2018.0
1,Jacksonville (SoCon),1,1-0,0,3,1.000,02/04/2018,2018.0
10,Mercer (SoCon),1,0-1,1,6,0.833,02/04/2018,2018.0
11,Duke (ACC),1,1-0,1,4,0.750,02/04/2018,2018.0
12,Cleveland St. (Independent),1,0-1,1,3,0.667,02/04/2018,2018.0
12,North Carolina (ACC),1,1-0,1,3,0.667,02/04/2018,2018.0
14,Hampton (DI Independent),1,0-1,2,4,0.500,02/04/2018,2018.0
14,Marist (MAAC),1,0-1,1,2,0.500,02/04/2018,2018.0
14,Manhattan (MAAC),1,0-1,1,2,0.500,02/04/2018,2018.0
14,Furman (SoCon),1,0-1,1,2,0.500,02/04/2018,2018.0
14,Robert Morris (NEC),1,0-1,1,2,0.500,02/04/2018,2018.0
19,Bucknell (Patriot),1,1-0,2,3,0.333,02/04/2018,2018.0
19,Providence (Big East),1,0-1,2,3,0.333,02/04/2018,2018.0
1,Vermont (America East),1,1-0,0,4,1.000,02/01/2018,2018.0
2,Furman (SoCon),1,0-1,1,2,0.500,02/01/2018,2018.0
1,Manhattan (MAAC),14,6-8,5,30,0.833,05/27/2019-Final Statistics,2019.0
2,Bucknell (Patriot),15,6-9,10,45,0.778,05/27/2019-Final Statistics,2019.0
3,Richmond (SoCon),17,10-7,13,56,0.768,05/27/2019-Final Statistics,2019.0
4,Loyola Maryland (Patriot),17,12-5,13,55,0.764,05/27/2019-Final Statistics,2019.0
5,Marquette (Big East),14,6-8,11,46,0.761,05/27/2019-Final Statistics,2019.0
6,Lehigh (Patriot),17,9-8,15,62,0.758,05/27/2019-Final Statistics,2019.0
7,Monmouth (MAAC),12,4-8,10,38,0.737,05/27/2019-Final Statistics,2019.0
8,Hobart (NEC),16,11-5,14,53,0.736,05/27/2019-Final Statistics,2019.0
9,High Point (SoCon),16,13-3,15,55,0.727,05/27/2019-Final Statistics,2019.0
9,Holy Cross (Patriot),14,7-7,12,44,0.727,05/27/2019-Final Statistics,2019.0
11,Vermont (America East),15,8-7,19,68,0.721,05/27/2019-Final Statistics,2019.0
12,Air Force (SoCon),15,10-5,18,63,0.714,05/27/2019-Final Statistics,2019.0
13,Boston U. (Patriot),17,11-6,17,59,0.712,05/27/2019-Final Statistics,2019.0
14,North Carolina (ACC),15,8-7,22,75,0.707,05/27/2019-Final Statistics,2019.0
15,Stony Brook (America East),15,9-6,15,50,0.700,05/27/2019-Final Statistics,2019.0
16,Cleveland St. (DI Independent),15,8-7,16,53,0.698,05/27/2019-Final Statistics,2019.0
17,Army West Point (Patriot),18,13-5,18,58,0.690,05/27/2019-Final Statistics,2019.0
17,Drexel (CAA),15,7-8,18,58,0.690,05/27/2019-Final Statistics,2019.0
19,Michigan (Big Ten),13,4-9,14,45,0.689,05/27/2019-Final Statistics,2019.0
20,Massachusetts (CAA),15,10-5,20,64,0.688,05/27/2019-Final Statistics,2019.0
21,Cornell (Ivy League),15,10-5,22,70,0.686,05/27/2019-Final Statistics,2019.0
22,Denver (Big East),15,10-5,13,41,0.683,05/27/2019-Final Statistics,2019.0
23,Providence (Big East),16,7-9,14,44,0.682,05/27/2019-Final Statistics,2019.0
24,Syracuse (ACC),14,9-5,16,50,0.680,05/27/2019-Final Statistics,2019.0
25,Marist (MAAC),17,10-7,17,53,0.679,05/27/2019-Final Statistics,2019.0
26,Bellarmine (SoCon),13,3-10,13,40,0.675,05/27/2019-Final Statistics,2019.0
27,Virginia (ACC),20,17-3,27,83,0.675,05/27/2019-Final Statistics,2019.0
28,Penn (Ivy League),16,12-4,15,46,0.674,05/27/2019-Final Statistics,2019.0
29,Georgetown (Big East),18,13-5,16,49,0.673,05/27/2019-Final Statistics,2019.0
30,Johns Hopkins (Big Ten),16,8-8,17,52,0.673,05/27/2019-Final Statistics,2019.0
31,Brown (Ivy League),16,7-9,20,61,0.672,05/27/2019-Final Statistics,2019.0
32,Villanova (Big East),15,8-7,15,45,0.667,05/27/2019-Final Statistics,2019.0
32,Rutgers (Big Ten),15,7-8,13,39,0.667,05/27/2019-Final Statistics,2019.0
32,Wagner (NEC),14,2-12,11,33,0.667,05/27/2019-Final Statistics,2019.0
35,Mount St. Mary's (NEC),16,9-7,21,62,0.661,05/27/2019-Final Statistics,2019.0
36,Princeton (Ivy League),14,7-7,16,47,0.660,05/27/2019-Final Statistics,2019.0
37,Notre Dame (ACC),16,9-7,16,46,0.652,05/27/2019-Final Statistics,2019.0
37,Colgate (Patriot),13,4-9,16,46,0.652,05/27/2019-Final Statistics,2019.0
39,Detroit Mercy (MAAC),15,8-7,23,66,0.652,05/27/2019-Final Statistics,2019.0
40,Towson (CAA),16,11-5,23,65,0.646,05/27/2019-Final Statistics,2019.0
41,Harvard (Ivy League),13,5-8,18,50,0.640,05/27/2019-Final Statistics,2019.0
42,UMBC (America East),16,7-9,11,30,0.633,05/27/2019-Final Statistics,2019.0
43,Binghamton (America East),13,2-11,18,49,0.633,05/27/2019-Final Statistics,2019.0
44,Ohio St. (Big Ten),12,8-4,17,46,0.630,05/27/2019-Final Statistics,2019.0
45,St. Bonaventure (MAAC),13,0-13,16,43,0.628,05/27/2019-Final Statistics,2019.0
46,Saint Joseph's (NEC),14,7-7,15,40,0.625,05/27/2019-Final Statistics,2019.0
47,UMass Lowell (America East),14,5-9,19,50,0.620,05/27/2019-Final Statistics,2019.0
48,Quinnipiac (MAAC),16,9-7,24,63,0.619,05/27/2019-Final Statistics,2019.0
49,Bryant (NEC),14,3-11,13,34,0.618,05/27/2019-Final Statistics,2019.0
50,Lafayette (Patriot),15,4-11,17,44,0.614,05/27/2019-Final Statistics,2019.0
51,Maryland (Big Ten),17,12-5,16,41,0.610,05/27/2019-Final Statistics,2019.0
52,Jacksonville (SoCon),15,6-9,24,61,0.607,05/27/2019-Final Statistics,2019.0
53,Penn St. (Big Ten),18,16-2,22,55,0.600,05/27/2019-Final Statistics,2019.0
54,Hampton (DI Independent),11,6-5,23,57,0.596,05/27/2019-Final Statistics,2019.0
55,Hofstra (CAA),14,5-9,26,64,0.594,05/27/2019-Final Statistics,2019.0
56,Utah (DI Independent),15,5-10,18,44,0.591,05/27/2019-Final Statistics,2019.0
57,Hartford (America East),15,4-11,25,61,0.590,05/27/2019-Final Statistics,2019.0
58,Duke (ACC),18,13-5,23,56,0.589,05/27/2019-Final Statistics,2019.0
59,NJIT (DI Independent),15,2-13,14,34,0.588,05/27/2019-Final Statistics,2019.0
60,Dartmouth (Ivy League),13,2-11,22,53,0.585,05/27/2019-Final Statistics,2019.0
61,Furman (SoCon),14,4-10,22,52,0.577,05/27/2019-Final Statistics,2019.0
62,UAlbany (America East),14,5-9,17,40,0.575,05/27/2019-Final Statistics,2019.0
63,Sacred Heart (NEC),15,9-6,24,56,0.571,05/27/2019-Final Statistics,2019.0
64,Delaware (CAA),15,10-5,24,54,0.556,05/27/2019-Final Statistics,2019.0
64,Siena (MAAC),13,6-7,20,45,0.556,05/27/2019-Final Statistics,2019.0
66,Mercer (SoCon),13,1-12,22,49,0.551,05/27/2019-Final Statistics,2019.0
67,Canisius (MAAC),16,8-8,17,37,0.541,05/27/2019-Final Statistics,2019.0
68,VMI (SoCon),13,4-9,21,44,0.523,05/27/2019-Final Statistics,2019.0
69,Yale (Ivy League),19,15-4,32,66,0.515,05/27/2019-Final Statistics,2019.0
70,Navy (Patriot),13,6-7,18,37,0.514,05/27/2019-Final Statistics,2019.0
