Date,Team,Clearing Percent
2018-02-25,Furman,0.836
2018-02-25,Syracuse,0.831
2018-02-25,Binghamton,0.83
2018-02-25,Hampton,0.825
2018-02-25,Denver,0.824
2018-02-25,Wagner,0.819
2018-02-25,Marist,0.818
2018-02-25,Marquette,0.813
2018-02-25,Mercer,0.805
2018-02-25,Siena,0.8
2018-02-25,Princeton,0.8
2018-02-25,Bellarmine,0.794
2018-02-25,Mount St. Mary's,0.792
2018-02-25,NJIT,0.791
2018-02-25,Navy,0.788
2018-02-25,Stony Brook,0.769
2018-02-25,Quinnipiac,0.766
2018-02-25,Lafayette,0.744
2018-02-25,UMBC,0.738
2018-02-21,Monmouth,1.0
2018-02-21,Bryant,0.977
2018-02-21,Duke,0.955
2018-02-21,Yale,0.955
2018-02-21,UAlbany,0.952
2018-02-21,Penn St.,0.95
2018-02-21,Colgate,0.946
2018-02-21,Hartford,0.944
2018-02-21,Drexel,0.941
2018-02-21,Richmond,0.94
2018-02-21,Ohio St.,0.938
2018-02-21,Saint Joseph's,0.938
2018-02-21,Penn,0.933
2018-02-21,Brown,0.933
2018-02-21,Marquette,0.929
2018-02-21,Villanova,0.923
2018-02-21,Delaware,0.914
2018-02-21,Robert Morris,0.909
2018-02-21,Jacksonville,0.908
2018-02-21,Denver,0.903
2018-02-21,Syracuse,0.902
2018-02-21,Canisius,0.9
2018-02-21,Johns Hopkins,0.897
2018-02-21,Rutgers,0.896
2018-02-21,Harvard,0.895
2018-02-21,Providence,0.894
2018-02-21,Hobart,0.893
2018-02-21,Bucknell,0.886
2018-02-21,Georgetown,0.882
2018-02-21,Maryland,0.882
2018-02-21,Loyola Maryland,0.878
2018-02-21,Vermont,0.871
2018-02-21,Michigan,0.864
2018-02-21,Virginia,0.864
2018-02-21,Detroit Mercy,0.864
2018-02-21,Army West Point,0.86
2018-02-21,St. John's,0.857
2018-02-21,High Point,0.855
2018-02-21,Boston U.,0.849
2018-02-21,Fairfield,0.848
2018-02-21,Lehigh,0.846
2018-02-21,Towson,0.844
2018-02-21,North Carolina,0.842
2018-02-21,Sacred Heart,0.839
2018-02-21,Holy Cross,0.839
2018-02-21,Furman,0.836
2018-02-21,Manhattan,0.833
2018-02-21,VMI,0.833
2018-02-21,Marist,0.823
2018-02-21,Wagner,0.819
2018-02-21,Notre Dame,0.818
2018-02-21,Bellarmine,0.816
2018-02-21,Massachusetts,0.815
2018-02-21,Hofstra,0.813
2018-02-21,Stony Brook,0.806
2018-02-21,Mercer,0.805
2018-02-21,Cleveland St.,0.8
2018-02-21,Air Force,0.791
2018-02-21,Mount St. Mary's,0.786
2018-02-21,NJIT,0.77
2018-02-21,UMBC,0.767
2018-02-21,Binghamton,0.763
2018-02-21,Navy,0.754
2018-02-21,Quinnipiac,0.75
2018-02-21,Princeton,0.75
2018-02-21,Hampton,0.731
2018-02-21,Cornell,0.706
2018-02-21,Lafayette,0.7
2018-02-21,Siena,0.679
2018-02-21,UMass Lowell,0.889
2018-02-20,Monmouth,1.0
2018-02-20,Bryant,0.977
2018-02-20,Duke,0.955
2018-02-20,Yale,0.955
2018-02-20,UAlbany,0.952
2018-02-20,Penn St.,0.95
2018-02-20,Colgate,0.946
2018-02-20,Hartford,0.944
2018-02-20,Penn,0.941
2018-02-20,Drexel,0.941
2018-02-20,Richmond,0.94
2018-02-20,Ohio St.,0.938
2018-02-20,Saint Joseph's,0.938
2018-02-20,Brown,0.933
2018-02-20,Marquette,0.929
2018-02-20,Villanova,0.923
2018-02-20,Delaware,0.914
2018-02-20,Robert Morris,0.909
2018-02-20,Jacksonville,0.908
2018-02-20,Denver,0.903
2018-02-20,Syracuse,0.902
2018-02-20,Canisius,0.9
2018-02-20,Johns Hopkins,0.897
2018-02-20,Rutgers,0.896
2018-02-20,Harvard,0.895
2018-02-20,Providence,0.894
2018-02-20,Hobart,0.893
2018-02-20,Bucknell,0.886
2018-02-20,Georgetown,0.882
2018-02-20,Loyola Maryland,0.878
2018-02-20,Maryland,0.877
2018-02-20,Vermont,0.871
2018-02-20,Michigan,0.864
2018-02-20,Virginia,0.864
2018-02-20,Detroit Mercy,0.864
2018-02-20,Army West Point,0.86
2018-02-20,St. John's,0.857
2018-02-20,High Point,0.855
2018-02-20,Boston U.,0.849
2018-02-20,Fairfield,0.848
2018-02-20,Lehigh,0.846
2018-02-20,Towson,0.844
2018-02-20,North Carolina,0.842
2018-02-20,Sacred Heart,0.839
2018-02-20,Holy Cross,0.839
2018-02-20,Furman,0.836
2018-02-20,Manhattan,0.833
2018-02-20,VMI,0.833
2018-02-20,Marist,0.823
2018-02-20,Notre Dame,0.818
2018-02-20,Bellarmine,0.816
2018-02-20,Massachusetts,0.815
2018-02-20,Hofstra,0.813
2018-02-20,Stony Brook,0.806
2018-02-20,Mercer,0.805
2018-02-20,Cleveland St.,0.8
2018-02-20,Wagner,0.792
2018-02-20,Air Force,0.791
2018-02-20,Mount St. Mary's,0.786
2018-02-20,NJIT,0.77
2018-02-20,UMBC,0.767
2018-02-20,Binghamton,0.763
2018-02-20,Navy,0.754
2018-02-20,Quinnipiac,0.75
2018-02-20,Princeton,0.75
2018-02-20,Hampton,0.731
2018-02-20,Cornell,0.706
2018-02-20,Lafayette,0.7
2018-02-20,Siena,0.679
2018-02-20,UMass Lowell,0.889
2018-02-18,Monmouth,1.0
2018-02-18,Bryant,0.977
2018-02-18,Richmond,0.968
2018-02-18,Duke,0.955
2018-02-18,Yale,0.955
2018-02-18,UAlbany,0.952
2018-02-18,Penn St.,0.95
2018-02-18,Colgate,0.946
2018-02-18,Hartford,0.944
2018-02-18,Drexel,0.941
2018-02-18,Penn,0.941
2018-02-18,Ohio St.,0.938
2018-02-18,Saint Joseph's,0.938
2018-02-18,Brown,0.933
2018-02-18,Canisius,0.929
2018-02-18,Marquette,0.929
2018-02-18,Villanova,0.923
2018-02-18,Delaware,0.914
2018-02-18,Robert Morris,0.909
2018-02-18,Denver,0.903
2018-02-18,Syracuse,0.902
2018-02-18,Johns Hopkins,0.897
2018-02-18,Jacksonville,0.896
2018-02-18,Rutgers,0.896
2018-02-18,Providence,0.894
2018-02-18,Hobart,0.893
2018-02-18,Harvard,0.889
2018-02-18,Bucknell,0.886
2018-02-18,Georgetown,0.882
2018-02-18,Loyola Maryland,0.878
2018-02-18,Maryland,0.877
2018-02-18,Vermont,0.871
2018-02-18,Manhattan,0.87
2018-02-18,Boston U.,0.865
2018-02-18,Michigan,0.864
2018-02-18,Army West Point,0.86
2018-02-18,Detroit Mercy,0.857
2018-02-18,St. John's,0.857
2018-02-18,Fairfield,0.848
2018-02-18,High Point,0.848
2018-02-18,Lehigh,0.846
2018-02-18,Towson,0.844
2018-02-18,North Carolina,0.842
2018-02-18,Sacred Heart,0.839
2018-02-18,Furman,0.836
2018-02-18,VMI,0.833
2018-02-18,Holy Cross,0.825
2018-02-18,Virginia,0.825
2018-02-18,Marist,0.823
2018-02-18,Notre Dame,0.818
2018-02-18,Bellarmine,0.816
2018-02-18,Massachusetts,0.815
2018-02-18,Hofstra,0.813
2018-02-18,Stony Brook,0.806
2018-02-18,Mercer,0.805
2018-02-18,Cleveland St.,0.8
2018-02-18,Mount St. Mary's,0.8
2018-02-18,Wagner,0.792
2018-02-18,Air Force,0.791
2018-02-18,NJIT,0.77
2018-02-18,UMBC,0.767
2018-02-18,Navy,0.754
2018-02-18,Quinnipiac,0.75
2018-02-18,Binghamton,0.75
2018-02-18,Princeton,0.75
2018-02-18,Lafayette,0.745
2018-02-18,Hampton,0.731
2018-02-18,Cornell,0.706
2018-02-18,Siena,0.679
2018-02-18,UMass Lowell,0.889
2018-02-13,Syracuse,1.0
2018-02-13,Denver,1.0
2018-02-13,Richmond,1.0
2018-02-13,Colgate,0.962
2018-02-13,Bryant,0.96
2018-02-13,Georgetown,0.95
2018-02-13,Duke,0.942
2018-02-13,Maryland,0.939
2018-02-13,Penn St.,0.92
2018-02-13,Jacksonville,0.917
2018-02-13,Johns Hopkins,0.913
2018-02-13,Ohio St.,0.912
2018-02-13,Rutgers,0.906
2018-02-13,Detroit Mercy,0.905
2018-02-13,Delaware,0.9
2018-02-13,Loyola Maryland,0.9
2018-02-13,Holy Cross,0.895
2018-02-13,Villanova,0.882
2018-02-13,Vermont,0.877
2018-02-13,Robert Morris,0.875
2018-02-13,Virginia,0.875
2018-02-13,Boston U.,0.865
2018-02-13,Providence,0.864
2018-02-13,Army West Point,0.857
2018-02-13,Wagner,0.852
2018-02-13,Towson,0.846
2018-02-13,Manhattan,0.844
2018-02-13,Furman,0.842
2018-02-13,Michigan,0.833
2018-02-13,Sacred Heart,0.833
2018-02-13,Bucknell,0.833
2018-02-13,Notre Dame,0.818
2018-02-13,Massachusetts,0.815
2018-02-13,High Point,0.813
2018-02-13,Bellarmine,0.813
2018-02-13,Lehigh,0.806
2018-02-13,North Carolina,0.806
2018-02-13,Marist,0.8
2018-02-13,Fairfield,0.8
2018-02-13,Cleveland St.,0.796
2018-02-13,Hobart,0.786
2018-02-13,NJIT,0.75
2018-02-13,Binghamton,0.75
2018-02-13,Stony Brook,0.75
2018-02-13,Navy,0.744
2018-02-13,Mercer,0.741
2018-02-13,UMBC,0.739
2018-02-13,Air Force,0.733
2018-02-13,Hampton,0.731
2018-02-13,St. John's,0.692
2018-02-13,Quinnipiac,0.688
2018-02-13,Mount St. Mary's,0.667
2018-02-13,Lafayette,0.606
2018-02-13,UMass Lowell,0.824
2018-02-11,Denver,1.0
2018-02-11,Syracuse,1.0
2018-02-11,Richmond,1.0
2018-02-11,Colgate,1.0
2018-02-11,Bryant,0.96
2018-02-11,Maryland,0.944
2018-02-11,Duke,0.942
2018-02-11,Bellarmine,0.933
2018-02-11,Sacred Heart,0.929
2018-02-11,Penn St.,0.92
2018-02-11,Jacksonville,0.917
2018-02-11,Binghamton,0.917
2018-02-11,Johns Hopkins,0.913
2018-02-11,Ohio St.,0.912
2018-02-11,Rutgers,0.906
2018-02-11,Detroit Mercy,0.905
2018-02-11,Delaware,0.9
2018-02-11,Loyola Maryland,0.9
2018-02-11,Holy Cross,0.895
2018-02-11,Villanova,0.882
2018-02-11,Vermont,0.877
2018-02-11,Robert Morris,0.875
2018-02-11,Virginia,0.875
2018-02-11,Boston U.,0.865
2018-02-11,Providence,0.864
2018-02-11,Wagner,0.852
2018-02-11,Towson,0.846
2018-02-11,Manhattan,0.844
2018-02-11,Furman,0.842
2018-02-11,Bucknell,0.833
2018-02-11,Notre Dame,0.818
2018-02-11,Army West Point,0.818
2018-02-11,Michigan,0.808
2018-02-11,Lehigh,0.806
2018-02-11,North Carolina,0.806
2018-02-11,Fairfield,0.8
2018-02-11,Cleveland St.,0.795
2018-02-11,Hobart,0.786
2018-02-11,High Point,0.786
2018-02-11,Marist,0.781
2018-02-11,NJIT,0.781
2018-02-11,Stony Brook,0.75
2018-02-11,Navy,0.744
2018-02-11,UMBC,0.739
2018-02-11,Air Force,0.733
2018-02-11,Hampton,0.731
2018-02-11,St. John's,0.692
2018-02-11,Quinnipiac,0.688
2018-02-11,Mercer,0.686
2018-02-11,Mount St. Mary's,0.667
2018-02-11,Massachusetts,0.667
2018-02-11,Lafayette,0.606
2018-02-11,UMass Lowell,0.824
2018-02-08,Lehigh,0.944
2018-02-08,Duke,0.941
2018-02-08,Ohio St.,0.941
2018-02-08,Rutgers,0.938
2018-02-08,Bryant,0.933
2018-02-08,Penn St.,0.917
2018-02-08,Boston U.,0.905
2018-02-08,Furman,0.9
2018-02-08,Jacksonville,0.9
2018-02-08,Vermont,0.884
2018-02-08,Villanova,0.882
2018-02-08,Manhattan,0.857
2018-02-08,NJIT,0.857
2018-02-08,Providence,0.826
2018-02-08,Cleveland St.,0.818
2018-02-08,Robert Morris,0.813
2018-02-08,North Carolina,0.8
2018-02-08,Bucknell,0.8
2018-02-08,Navy,0.792
2018-02-08,High Point,0.786
2018-02-08,Hampton,0.731
2018-02-08,Marist,0.722
2018-02-08,Mercer,0.722
2018-02-08,Air Force,0.667
2018-02-08,Lafayette,0.571
2018-02-04,Lehigh,0.944
2018-02-04,Duke,0.944
2018-02-04,Ohio St.,0.941
2018-02-04,Rutgers,0.938
2018-02-04,Bryant,0.933
2018-02-04,Jacksonville,0.933
2018-02-04,Penn St.,0.917
2018-02-04,Boston U.,0.905
2018-02-04,Furman,0.9
2018-02-04,Vermont,0.884
2018-02-04,Villanova,0.882
2018-02-04,NJIT,0.857
2018-02-04,Manhattan,0.857
2018-02-04,Navy,0.842
2018-02-04,Providence,0.826
2018-02-04,Cleveland St.,0.818
2018-02-04,Robert Morris,0.813
2018-02-04,North Carolina,0.8
2018-02-04,Bucknell,0.8
2018-02-04,Hampton,0.731
2018-02-04,Mercer,0.722
2018-02-04,Marist,0.722
2018-02-04,Air Force,0.667
2018-02-04,Lafayette,0.571
2018-02-01,Furman,0.9
2018-02-01,Vermont,0.88
2019-05-27,Ohio St.,0.892
2019-05-27,Manhattan,0.888
2019-05-27,Stony Brook,0.886
2019-05-27,Delaware,0.885
2019-05-27,Hofstra,0.881
2019-05-27,High Point,0.879
2019-05-27,Maryland,0.878
2019-05-27,Massachusetts,0.875
2019-05-27,Notre Dame,0.871
2019-05-27,Villanova,0.87
2019-05-27,Georgetown,0.869
2019-05-27,Richmond,0.866
2019-05-27,Siena,0.866
2019-05-27,Drexel,0.865
2019-05-27,UAlbany,0.863
2019-05-27,VMI,0.862
2019-05-27,Princeton,0.86
2019-05-27,Penn,0.858
2019-05-27,Rutgers,0.858
2019-05-27,UMBC,0.857
2019-05-27,St. John's,0.857
2019-05-27,Cleveland St.,0.853
2019-05-27,Cornell,0.853
2019-05-27,Syracuse,0.853
2019-05-27,Army West Point,0.852
2019-05-27,Penn St.,0.852
2019-05-27,Johns Hopkins,0.851
2019-05-27,Hobart,0.85
2019-05-27,Hartford,0.848
2019-05-27,Vermont,0.847
2019-05-27,Lehigh,0.845
2019-05-27,Mercer,0.845
2019-05-27,Jacksonville,0.843
2019-05-27,North Carolina,0.839
2019-05-27,Providence,0.837
2019-05-27,Robert Morris,0.836
2019-05-27,Bellarmine,0.835
2019-05-27,Yale,0.835
2019-05-27,Duke,0.833
2019-05-27,Sacred Heart,0.833
2019-05-27,Loyola Maryland,0.833
2019-05-27,Denver,0.825
2019-05-27,Michigan,0.825
2019-05-27,Bucknell,0.824
2019-05-27,Air Force,0.821
2019-05-27,Towson,0.82
2019-05-27,Virginia,0.82
2019-05-27,Brown,0.818
2019-05-27,NJIT,0.818
2019-05-27,Mount St. Mary's,0.815
2019-05-27,Utah,0.814
2019-05-27,Quinnipiac,0.811
2019-05-27,Saint Joseph's,0.809
2019-05-27,Marquette,0.808
2019-05-27,Detroit Mercy,0.806
2019-05-27,Monmouth,0.805
2019-05-27,Boston U.,0.805
2019-05-27,Lafayette,0.802
2019-05-27,Canisius,0.801
2019-05-27,Furman,0.799
2019-05-27,UMass Lowell,0.799
2019-05-27,Holy Cross,0.798
2019-05-27,Binghamton,0.798
2019-05-27,Harvard,0.797
2019-05-27,Colgate,0.796
2019-05-27,Marist,0.792
2019-05-27,Bryant,0.786
2019-05-27,Fairfield,0.771
2019-05-27,Navy,0.77
2019-05-27,Dartmouth,0.768
2019-05-27,St. Bonaventure,0.766
2019-05-27,Wagner,0.757
2019-05-27,Hampton,0.753
2019-05-08,Marist,1.0
2019-05-08,Towson,1.0
2019-05-08,Georgetown,0.958
2019-05-08,Richmond,0.933
2019-05-08,Army West Point,0.92
2019-05-08,UMBC,0.914
2019-05-08,Syracuse,0.905
2019-05-08,Duke,0.89
2019-05-08,Penn St.,0.889
2019-05-08,Notre Dame,0.875
2019-05-08,Maryland,0.872
2019-05-08,Penn,0.865
2019-05-08,Loyola Maryland,0.848
2019-05-08,Virginia,0.836
2019-05-08,Yale,0.829
2019-05-08,Johns Hopkins,0.8
2019-05-08,Robert Morris,0.688
2019-05-25,Ohio St.,0.892
2019-05-25,Manhattan,0.888
2019-05-25,Stony Brook,0.886
2019-05-25,Delaware,0.885
2019-05-25,Hofstra,0.881
2019-05-25,High Point,0.879
2019-05-25,Maryland,0.878
2019-05-25,Massachusetts,0.875
2019-05-25,Notre Dame,0.871
2019-05-25,Villanova,0.87
2019-05-25,Georgetown,0.869
2019-05-25,Richmond,0.866
2019-05-25,Siena,0.866
2019-05-25,Drexel,0.865
2019-05-25,UAlbany,0.863
2019-05-25,VMI,0.862
2019-05-25,Princeton,0.86
2019-05-25,Penn,0.858
2019-05-25,Rutgers,0.858
2019-05-25,UMBC,0.857
2019-05-25,St. John's,0.857
2019-05-25,Cleveland St.,0.853
2019-05-25,Cornell,0.853
2019-05-25,Syracuse,0.853
2019-05-25,Army West Point,0.852
2019-05-25,Penn St.,0.852
2019-05-25,Johns Hopkins,0.851
2019-05-25,Hobart,0.85
2019-05-25,Hartford,0.848
2019-05-25,Yale,0.848
2019-05-25,Vermont,0.847
2019-05-25,Mercer,0.846
2019-05-25,Lehigh,0.845
2019-05-25,Jacksonville,0.843
2019-05-25,North Carolina,0.839
2019-05-25,Providence,0.837
2019-05-25,Robert Morris,0.836
2019-05-25,Bellarmine,0.835
2019-05-25,Duke,0.833
2019-05-25,Sacred Heart,0.833
2019-05-25,Loyola Maryland,0.833
2019-05-25,Denver,0.825
2019-05-25,Michigan,0.825
2019-05-25,Bucknell,0.824
2019-05-25,Air Force,0.821
2019-05-25,Towson,0.82
2019-05-25,Virginia,0.82
2019-05-25,Brown,0.818
2019-05-25,NJIT,0.818
2019-05-25,Mount St. Mary's,0.815
2019-05-25,Utah,0.814
2019-05-25,Quinnipiac,0.811
2019-05-25,Saint Joseph's,0.809
2019-05-25,Marquette,0.808
2019-05-25,Detroit Mercy,0.806
2019-05-25,Monmouth,0.805
2019-05-25,Boston U.,0.805
2019-05-25,Lafayette,0.802
2019-05-25,Canisius,0.801
2019-05-25,Furman,0.799
2019-05-25,UMass Lowell,0.799
2019-05-25,Holy Cross,0.798
2019-05-25,Binghamton,0.798
2019-05-25,Harvard,0.797
2019-05-25,Colgate,0.796
2019-05-25,Marist,0.792
2019-05-25,Bryant,0.786
2019-05-25,Fairfield,0.771
2019-05-25,Navy,0.77
2019-05-25,Dartmouth,0.768
2019-05-25,St. Bonaventure,0.766
2019-05-25,Wagner,0.757
2019-05-25,Hampton,0.753
2019-05-19,Ohio St.,0.892
2019-05-19,Manhattan,0.888
2019-05-19,Stony Brook,0.886
2019-05-19,Delaware,0.885
2019-05-19,Hofstra,0.881
2019-05-19,High Point,0.879
2019-05-19,Maryland,0.878
2019-05-19,Massachusetts,0.875
2019-05-19,Notre Dame,0.871
2019-05-19,Villanova,0.87
2019-05-19,Georgetown,0.869
2019-05-19,Richmond,0.866
2019-05-19,Siena,0.866
2019-05-19,Drexel,0.865
2019-05-19,UAlbany,0.863
2019-05-19,VMI,0.862
2019-05-19,Princeton,0.86
2019-05-19,Penn,0.858
2019-05-19,Rutgers,0.858
2019-05-19,UMBC,0.857
2019-05-19,St. John's,0.857
2019-05-19,Penn St.,0.854
2019-05-19,Cleveland St.,0.853
2019-05-19,Cornell,0.853
2019-05-19,Syracuse,0.853
2019-05-19,Army West Point,0.852
2019-05-19,Johns Hopkins,0.851
2019-05-19,Hobart,0.85
2019-05-19,Hartford,0.848
2019-05-19,Vermont,0.847
2019-05-19,Mercer,0.846
2019-05-19,Lehigh,0.845
2019-05-19,Yale,0.843
2019-05-19,Jacksonville,0.843
2019-05-19,North Carolina,0.839
2019-05-19,Providence,0.837
2019-05-19,Robert Morris,0.836
2019-05-19,Bellarmine,0.835
2019-05-19,Sacred Heart,0.833
2019-05-19,Loyola Maryland,0.833
2019-05-19,Duke,0.832
2019-05-19,Denver,0.825
2019-05-19,Michigan,0.825
2019-05-19,Bucknell,0.824
2019-05-19,Air Force,0.821
2019-05-19,Towson,0.82
2019-05-19,Brown,0.818
2019-05-19,NJIT,0.818
2019-05-19,Virginia,0.818
2019-05-19,Mount St. Mary's,0.815
2019-05-19,Utah,0.814
2019-05-19,Quinnipiac,0.811
2019-05-19,Saint Joseph's,0.809
2019-05-19,Marquette,0.808
2019-05-19,Detroit Mercy,0.806
2019-05-19,Monmouth,0.805
2019-05-19,Boston U.,0.805
2019-05-19,Lafayette,0.802
2019-05-19,Canisius,0.801
2019-05-19,Furman,0.799
2019-05-19,UMass Lowell,0.799
2019-05-19,Holy Cross,0.798
2019-05-19,Binghamton,0.798
2019-05-19,Harvard,0.797
2019-05-19,Colgate,0.796
2019-05-19,Marist,0.792
2019-05-19,Bryant,0.786
2019-05-19,Fairfield,0.771
2019-05-19,Navy,0.77
2019-05-19,Dartmouth,0.768
2019-05-19,St. Bonaventure,0.766
2019-05-19,Wagner,0.757
2019-05-19,Hampton,0.753
2019-05-18,Ohio St.,0.892
2019-05-18,Manhattan,0.888
2019-05-18,Stony Brook,0.886
2019-05-18,Delaware,0.885
2019-05-18,Hofstra,0.881
2019-05-18,High Point,0.879
2019-05-18,Maryland,0.878
2019-05-18,Massachusetts,0.875
2019-05-18,Notre Dame,0.871
2019-05-18,Villanova,0.87
2019-05-18,Georgetown,0.869
2019-05-18,Richmond,0.866
2019-05-18,Siena,0.866
2019-05-18,Drexel,0.865
2019-05-18,UAlbany,0.863
2019-05-18,VMI,0.862
2019-05-18,Princeton,0.86
2019-05-18,Penn,0.859
2019-05-18,Rutgers,0.858
2019-05-18,UMBC,0.857
2019-05-18,St. John's,0.857
2019-05-18,Cleveland St.,0.853
2019-05-18,Cornell,0.853
2019-05-18,Syracuse,0.853
2019-05-18,Army West Point,0.852
2019-05-18,Johns Hopkins,0.851
2019-05-18,Hobart,0.85
2019-05-18,Penn St.,0.849
2019-05-18,Hartford,0.848
2019-05-18,Vermont,0.847
2019-05-18,Mercer,0.846
2019-05-18,Lehigh,0.845
2019-05-18,Yale,0.843
2019-05-18,Jacksonville,0.843
2019-05-18,North Carolina,0.839
2019-05-18,Providence,0.837
2019-05-18,Robert Morris,0.836
2019-05-18,Bellarmine,0.835
2019-05-18,Sacred Heart,0.833
2019-05-18,Duke,0.832
2019-05-18,Loyola Maryland,0.832
2019-05-18,Denver,0.825
2019-05-18,Michigan,0.825
2019-05-18,Bucknell,0.824
2019-05-18,Air Force,0.821
2019-05-18,Towson,0.82
2019-05-18,Brown,0.818
2019-05-18,NJIT,0.818
2019-05-18,Virginia,0.818
2019-05-18,Mount St. Mary's,0.815
2019-05-18,Utah,0.814
2019-05-18,Quinnipiac,0.811
2019-05-18,Saint Joseph's,0.809
2019-05-18,Marquette,0.808
2019-05-18,Detroit Mercy,0.806
2019-05-18,Monmouth,0.805
2019-05-18,Boston U.,0.805
2019-05-18,Lafayette,0.802
2019-05-18,Canisius,0.801
2019-05-18,Furman,0.799
2019-05-18,UMass Lowell,0.799
2019-05-18,Holy Cross,0.798
2019-05-18,Binghamton,0.798
2019-05-18,Harvard,0.797
2019-05-18,Colgate,0.796
2019-05-18,Marist,0.792
2019-05-18,Bryant,0.786
2019-05-18,Fairfield,0.771
2019-05-18,Navy,0.77
2019-05-18,Dartmouth,0.768
2019-05-18,St. Bonaventure,0.766
2019-05-18,Wagner,0.757
2019-05-18,Hampton,0.753
2019-05-12,Ohio St.,0.892
2019-05-12,Manhattan,0.888
2019-05-12,Stony Brook,0.886
2019-05-12,Delaware,0.885
2019-05-12,Maryland,0.882
2019-05-12,Hofstra,0.881
2019-05-12,High Point,0.879
2019-05-12,Massachusetts,0.875
2019-05-12,Notre Dame,0.872
2019-05-12,Villanova,0.87
2019-05-12,Georgetown,0.869
2019-05-12,Richmond,0.866
2019-05-12,Siena,0.866
2019-05-12,Drexel,0.865
2019-05-12,UAlbany,0.863
2019-05-12,VMI,0.862
2019-05-12,Princeton,0.86
2019-05-12,Penn,0.859
2019-05-12,Rutgers,0.858
2019-05-12,UMBC,0.857
2019-05-12,St. John's,0.857
2019-05-12,Cleveland St.,0.853
2019-05-12,Cornell,0.853
2019-05-12,Syracuse,0.853
2019-05-12,Army West Point,0.852
2019-05-12,Johns Hopkins,0.851
2019-05-12,Hobart,0.85
2019-05-12,Penn St.,0.849
2019-05-12,Hartford,0.848
2019-05-12,Vermont,0.847
2019-05-12,Mercer,0.846
2019-05-12,Lehigh,0.845
2019-05-12,Yale,0.843
2019-05-12,Jacksonville,0.843
2019-05-12,North Carolina,0.839
2019-05-12,Providence,0.837
2019-05-12,Robert Morris,0.836
2019-05-12,Bellarmine,0.835
2019-05-12,Sacred Heart,0.833
2019-05-12,Loyola Maryland,0.832
2019-05-12,Denver,0.825
2019-05-12,Michigan,0.825
2019-05-12,Bucknell,0.824
2019-05-12,Duke,0.822
2019-05-12,Virginia,0.822
2019-05-12,Air Force,0.821
2019-05-12,Towson,0.82
2019-05-12,Brown,0.818
2019-05-12,NJIT,0.818
2019-05-12,Mount St. Mary's,0.815
2019-05-12,Utah,0.814
2019-05-12,Quinnipiac,0.811
2019-05-12,Saint Joseph's,0.809
2019-05-12,Marquette,0.808
2019-05-12,Detroit Mercy,0.806
2019-05-12,Monmouth,0.805
2019-05-12,Boston U.,0.805
2019-05-12,Lafayette,0.802
2019-05-12,Canisius,0.801
2019-05-12,Furman,0.799
2019-05-12,UMass Lowell,0.799
2019-05-12,Holy Cross,0.798
2019-05-12,Binghamton,0.798
2019-05-12,Harvard,0.797
2019-05-12,Colgate,0.796
2019-05-12,Marist,0.792
2019-05-12,Bryant,0.786
2019-05-12,Fairfield,0.771
2019-05-12,Navy,0.77
2019-05-12,Dartmouth,0.768
2019-05-12,St. Bonaventure,0.766
2019-05-12,Wagner,0.757
2019-05-12,Hampton,0.753
2019-05-11,Ohio St.,0.892
2019-05-11,Manhattan,0.888
2019-05-11,Stony Brook,0.886
2019-05-11,Delaware,0.885
2019-05-11,Hofstra,0.881
2019-05-11,Maryland,0.879
2019-05-11,High Point,0.879
2019-05-11,Massachusetts,0.875
2019-05-11,Villanova,0.87
2019-05-11,Notre Dame,0.87
2019-05-11,Georgetown,0.869
2019-05-11,Siena,0.866
2019-05-11,Drexel,0.865
2019-05-11,Richmond,0.864
2019-05-11,UAlbany,0.863
2019-05-11,VMI,0.862
2019-05-11,Princeton,0.86
2019-05-11,Penn,0.859
2019-05-11,Rutgers,0.858
2019-05-11,St. John's,0.857
2019-05-11,Johns Hopkins,0.854
2019-05-11,Cleveland St.,0.853
2019-05-11,UMBC,0.853
2019-05-11,Cornell,0.853
2019-05-11,Syracuse,0.853
2019-05-11,Army West Point,0.852
2019-05-11,Hobart,0.85
2019-05-11,Hartford,0.848
2019-05-11,Vermont,0.847
2019-05-11,Mercer,0.846
2019-05-11,Lehigh,0.845
2019-05-11,Penn St.,0.845
2019-05-11,Yale,0.843
2019-05-11,Jacksonville,0.843
2019-05-11,North Carolina,0.839
2019-05-11,Providence,0.837
2019-05-11,Robert Morris,0.836
2019-05-11,Bellarmine,0.835
2019-05-11,Sacred Heart,0.833
2019-05-11,Loyola Maryland,0.832
2019-05-11,Denver,0.825
2019-05-11,Michigan,0.825
2019-05-11,Bucknell,0.824
2019-05-11,Virginia,0.822
2019-05-11,Air Force,0.821
2019-05-11,Duke,0.82
2019-05-11,Brown,0.818
2019-05-11,NJIT,0.818
2019-05-11,Mount St. Mary's,0.815
2019-05-11,Utah,0.814
2019-05-11,Towson,0.811
2019-05-11,Quinnipiac,0.811
2019-05-11,Saint Joseph's,0.809
2019-05-11,Marquette,0.808
2019-05-11,Detroit Mercy,0.806
2019-05-11,Monmouth,0.805
2019-05-11,Boston U.,0.805
2019-05-11,Lafayette,0.802
2019-05-11,Canisius,0.801
2019-05-11,Furman,0.799
2019-05-11,UMass Lowell,0.799
2019-05-11,Holy Cross,0.798
2019-05-11,Binghamton,0.798
2019-05-11,Harvard,0.797
2019-05-11,Colgate,0.796
